,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_lik[142],-5.74397,0.000783802,0.0497328,0.0438998,-5.83056,-5.73972,-5.67406,4334.67,3121.83,1.00045
log_lik[143],-5.71136,0.00129681,0.0818497,0.0769395,-5.85909,-5.70158,-5.5946,4052.34,3178.33,1.00018
log_lik[144],-5.34423,0.00134353,0.0741158,0.0526842,-5.48351,-5.33075,-5.25755,3317.96,3401.48,1.0002
log_lik[145],-6.13816,0.00743995,0.455994,0.392719,-7.04464,-6.03682,-5.60787,3829.78,3911.29,0.999849
log_lik[146],-5.27044,0.000881536,0.056368,0.0480881,-5.37227,-5.26274,-5.1944,4131.21,3206.35,1.00043
log_lik[147],-5.28581,0.00547052,0.3523,0.323488,-5.96545,-5.21706,-4.84531,4170.7,3756.7,1.00016
log_lik[148],-4.70876,0.0023499,0.14328,0.129572,-4.98983,-4.67938,-4.53375,3760.03,3653.57,1.00001
log_lik[149],-4.85613,0.00519055,0.257105,0.124783,-5.38534,-4.76366,-4.64695,2687.11,2926.25,1.00127
log_lik[150],-5.99958,0.00376087,0.225643,0.215896,-6.40216,-5.97553,-5.6723,3720.86,3633.1,0.999992
log_lik[151],-5.19561,0.000996467,0.068927,0.0611128,-5.32532,-5.18534,-5.10335,5018.66,3457.55,0.999817
log_lik[152],-5.58236,0.00295162,0.181921,0.157133,-5.9266,-5.5416,-5.36878,4106.11,3592.11,1.00033
log_lik[153],-9.05982,0.00931506,0.593098,0.58112,-10.0861,-9.02193,-8.14469,4051.99,3234.9,1.00022
log_lik[154],-5.25347,0.00167016,0.103611,0.0761167,-5.45458,-5.22689,-5.1374,4187.34,3238.52,1.00021
log_lik[155],-6.13442,0.00400713,0.273765,0.270397,-6.60446,-6.12359,-5.70226,4738.69,3434.18,0.999718
log_lik[156],-6.756,0.00458277,0.323482,0.317892,-7.30683,-6.74788,-6.24343,4996.87,3412.0,1.00013
log_lik[157],-6.40955,0.00648379,0.416992,0.424046,-7.1266,-6.3876,-5.75911,4167.37,3193.03,1.00021
log_lik[158],-6.37279,0.0018364,0.117,0.10605,-6.5932,-6.35412,-6.21746,4142.53,3537.76,1.00054
log_lik[159],-5.70769,0.000728418,0.0420523,0.0384883,-5.78129,-5.70373,-5.64335,3527.24,3063.9,1.00147
log_lik[160],-5.63457,0.00206541,0.128026,0.103508,-5.87867,-5.60417,-5.48931,4028.9,3565.61,1.00008
log_lik[161],-6.12629,0.00475555,0.298286,0.290916,-6.65226,-6.10589,-5.67128,3982.26,3705.19,1.00007
log_lik[162],-5.06192,0.00156892,0.086388,0.0567243,-5.22009,-5.04283,-4.96957,3427.5,3232.07,1.00144
